	wt_d1._vs_TET3KO_d1._CI.L	wt_d1._vs_TET3KO_d1._CI.R	wt_d1._vs_TET3KO_d1._diff	wt_d1._vs_TET3KO_d1._p.adj	wt_d1._vs_TET3KO_d1._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
ACVR1	10.406990441541	20.6575071840982	15.5322488128196	8.92022391226394e-05	2.04450898347709e-07	Q04771	Q04771	ACVR1_HUMAN	Activin receptor type-1
ACVR2A	-2.03759160348537	11.3974773643326	4.67994288042363	0.660236484491448	0.167531369565393	P27037	P27037	AVR2A_HUMAN	Activin receptor type-2A
ACVR2B	-2.41544825924278	4.24878083809991	0.916666289428566	0.816382878291533	0.582438488236889	Q13705	P27037;Q13705	AVR2B_HUMAN	Activin receptor type-2B
ACY1	-0.447861790549926	0.495070819202877	0.0236045143264754	0.859958542518444	0.920165972659798	Q03154	Q03154;A0A1B0GV31;C9JMV9;A0A1B0GVA5;A0A1B0GW23;A0A1B0GU86	ACY1_HUMAN	Aminoacylase-1
ACYP1	-2.88193532148873	-0.709973825646669	-1.7959545735677	0.0850899124615285	0.0017229987787485	P07311	P07311;G3V2U7	ACYP1_HUMAN	Acylphosphatase-1
ACYP2	-1.1306730855572	1.1306730855572	0.0	0.867205531394704	1.0	P14621	P14621;F8WA34;E9PF46;U3KPX1	ACYP2_HUMAN	Acylphosphatase-2
ADA	0.057051381770461	2.55188399687989	1.30446768932518	0.435039297378873	0.0407864126190623	P00813	P00813;F5GXW0	ADA_HUMAN	Adenosine deaminase
ADAL	-4.48414701244636	4.48414701244636	4.44089209850063e-16	0.867205531394704	1.0	Q6DHV7	Q6DHV7	ADAL_HUMAN	Adenosine deaminase-like protein
ADAM10	-0.94759690692811	-0.0922940640936385	-0.519945485510874	0.310880742335148	0.0182696401923386	O14672	O14672	ADA10_HUMAN	Disintegrin and metalloproteinase domain-containing protein 10
ADAM11	12.3713945998266	19.5700175222368	15.9707060610317	1.0836784696356302e-09	1.2951613588893099e-11	O75078	O75078;H7BY08	ADA11_HUMAN	Disintegrin and metalloproteinase domain-containing protein 11
ADAM12	-2.72374533001215	11.0847390642912	4.18049686713953	0.704620103816639	0.229137693346781	O43184	O43184	ADA12_HUMAN	Disintegrin and metalloproteinase domain-containing protein 12
ADAM15	-1.03639142952001	0.0833004582754491	-0.476545485622282	0.570155981521342	0.0933744098726035	Q13444	Q13444	ADA15_HUMAN	Disintegrin and metalloproteinase domain-containing protein 15
ADAM17	-18.5337946802505	-5.75963285100517	-12.1467137656278	0.0337702077052125	0.0003883286940674	P78536	P78536	ADA17_HUMAN	Disintegrin and metalloproteinase domain-containing protein 17
ADAM19	7.62152087000904	18.6999342038325	13.1607275369208	0.0038902853203836	1.81503740301307e-05	Q9H013	Q9H013;H0YC66	ADA19_HUMAN	Disintegrin and metalloproteinase domain-containing protein 19
ADAM22	11.7338467656105	20.8983546109758	16.3161006882932	1.98478068494454e-06	5.09688492674428e-09	Q9P0K1	Q9P0K1;H7C0Q9;H7C3I4	ADA22_HUMAN	Disintegrin and metalloproteinase domain-containing protein 22
ADAM9	-5.89692799611879	3.77868702544264	-1.05912048533808	0.829200079945201	0.661517573394604	Q13443	Q13443;A0A0J9YY58	ADAM9_HUMAN	Disintegrin and metalloproteinase domain-containing protein 9
ADAMTS12	-1.08999361094216	8.64168734526041	3.77584686715912	0.616285810845894	0.125147374078761	P58397	P58397	ATS12_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 12
ADAMTS19	10.806919876628	21.9313444573225	16.3691321669753	0.0001541916852315	3.7587683810632e-07	Q8TE59	Q8TE59;A0A1X7SBR9	ATS19_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 19
ADAMTS2	-1.00427371626225	8.23510947711695	3.61541788042735	0.612395515400236	0.122039916212983	O95450	O95450;A0A1B0GTY3	ATS2_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 2
ADAMTS7	-1.34313184002565	0.261143792852251	-0.540994023586702	0.671664267043589	0.181224505570913	Q9UKP4	Q9UKP4	ATS7_HUMAN	A disintegrin and metalloproteinase with thrombospondin motifs 7
ADAP1	-4.37369768298638	4.37369768298638	1.77635683940025e-15	0.867205531394704	0.999999999999999	O75689	O75689;Q9NPF8;J3KST1;J3QLP8;H0Y7Q1;H7BZT6;K7ENT1;H7C324;H7C264;Q2V6Q1;A0A087WTN6;H7C4B3	ADAP1_HUMAN	Arf-GAP with dual PH domain-containing protein 1
ADAR	-2.43699412304035	0.326503151400803	-1.05524548581977	0.623417769973117	0.131084338697453	A0A3B3IRQ9	A0A3B3IRQ9	A0A3B3IRQ9_HUMAN	Double-stranded RNA-specific adenosine deaminase (Fragment)
ADAR	-0.348089632013344	0.295348660917337	-0.0263704855480036	0.854934493892065	0.869675431737149	P55265	P55265;A0A3B3IRQ9;A0A3B3ISX1	DSRAD_HUMAN	Double-stranded RNA-specific adenosine deaminase
ADARB1	-2.76972313957651	2.94397825415476	0.0871275572891257	0.862880608027827	0.95131630780937	P78563	P78563	RED1_HUMAN	Double-stranded RNA-specific editase 1
ADARB2	-6.26149632744189	6.26149632744189	0.0	0.867205531394704	1.0	Q9NS39	Q9NS39;Q5VW43	RED2_HUMAN	Double-stranded RNA-specific editase B2
ADAT2	-18.5516143817849	-5.41820516211107	-11.984909771948	0.0451188823540675	0.0006216029942569	Q7Z6V5	Q7Z6V5	ADAT2_HUMAN	tRNA-specific adenosine deaminase 2
ADAT3	-1.04889733702109	0.282356366246141	-0.383270485387474	0.717681431632962	0.252429237693671	Q96EY9	Q96EY9;D6W601	ADAT3_HUMAN	Probable inactive tRNA-specific adenosine deaminase-like protein 3
ADCY2	-4.60717453166794	4.81547805543244	0.104151761882251	0.864097877572887	0.964700288526792	Q08462	Q08462	ADCY2_HUMAN	Adenylate cyclase type 2
ADCY3	-5.93712156837953	6.09911487945748	0.0809966555389749	0.865330500883156	0.978504565513219	O60266	O60266;A0A0A0MSC1;H7C1A6;U3KQ91;C9JLX3	ADCY3_HUMAN	Adenylate cyclase type 3
ADCY9	-1.72569159552586	-0.0977689396338922	-0.911730267579877	0.380302165877776	0.0289573105670892	O60503	O60503	ADCY9_HUMAN	Adenylate cyclase type 9
ADD1	-0.186636008478984	0.306695037494797	0.0600295145079066	0.823802717622934	0.62656195246066	P35611	P35611;A0A0A0MSR2;E7ENY0;H0Y9H2;E7EV99	ADDA_HUMAN	Alpha-adducin
ADD2	0.155390308771253	0.713018719502897	0.434204514137075	0.116096155253218	0.002993185165762	P35612	P35612	ADDB_HUMAN	Beta-adducin
ADD3	-0.469040094522194	0.0900491236700506	-0.189495485426072	0.669926099851009	0.179056761116733	Q9UEY8	Q9UEY8	ADDG_HUMAN	Gamma-adducin
ADGRA3	5.97787750347481	17.9459872357056	11.9619323695902	0.022979765749635	0.0002114494083659	Q8IWK6	Q8IWK6	AGRA3_HUMAN	Adhesion G protein-coupled receptor A3
ADGRE5	-14.1300782727335	-8.64097408988717	-11.3855261813103	1.63948492390893e-08	9.006019371962679e-11	P48960	P48960	AGRE5_HUMAN	Adhesion G protein-coupled receptor E5
ADGRG1	-2.91436542366437	4.15602279683687	0.620828686586247	0.838130687773421	0.725338658443936	Q9Y653	Q9Y653;H3BRH0;H3BTH7;H3BMF8;H3BT88;H3BPA6;H3BUU6;H3BQJ9;H3BNH4;H3BVD3;H3BRI2;H3BS94;A0A5F9ZHT7;A0A1B0GX62;H3BV52;H3BNN3;H3BRI7;H3BRB4;H3BQZ1;H3BTK9;H3BMY9;A0A5F9ZH94;H3BVA0;H3BM73;H3BSR1;H3BSP5;H3BTD2;H3BV72;H3BVE9;H3BP67;H3BUI6;H3BQ46;H3BRA1;H3BSN7;H3BUH2;H3BSB8;H3BRZ4	AGRG1_HUMAN	Adhesion G-protein coupled receptor G1
ADGRG2	-2.87047957767979	2.87047957767979	0.0	0.867205531394704	1.0	Q8IZP9	Q8IZP9	AGRG2_HUMAN	Adhesion G-protein coupled receptor G2
ADGRL2	16.7427303312144	19.306934002697	18.0248321669557	1.17751939986856e-14	9.317777442794621e-31	O95490	O95490;A0A6I8PRM6;A0A6I8PRQ0;A0A6I8PRJ0;B1ALU3;A0A6I8PLG0;H0Y5C0;B1ALU1;A0A6I8PIV6;A0A6I8PTT2;A0A6I8PUE4	AGRL2_HUMAN	Adhesion G protein-coupled receptor L2
ADGRL3	-2.57068468528268	2.57068468528268	-4.44089209850063e-16	0.867205531394704	1.0	E7EMR3;E7EN28;E7ENK1;E7ES20;E7ESV6;E7ETE3;E7EUP0;E7EUW2;E7EVD6;E7EW95;E7EX52;E9PBG4	E7EMR3;E7EX52;E7EUP0;E9PBG4;E7ETE3;E7EUW2;E7EN28;E7ESV6;E7EW95;E7EVD6;E7ENK1;E7ES20	E7EMR3_HUMAN;E7EN28_HUMAN;E7ENK1_HUMAN;E7ES20_HUMAN;E7ESV6_HUMAN;E7ETE3_HUMAN;E7EUP0_HUMAN;E7EUW2_HUMAN;E7EVD6_HUMAN;E7EW95_HUMAN;E7EX52_HUMAN;E9PBG4_HUMAN	Adhesion G protein-coupled receptor L3
ADGRL3	-3.65494523810615	2.41817253759865	-0.618386350253754	0.83244080526169	0.683771908740733	Q9HAR2	Q9HAR2;E7EMR3;E7EX52;E7EUP0;E9PBG4;E7ETE3;H0Y9K5;E7EUW2;E7EN28;E7ESV6;E7EW95;E7EVD6;E7ENK1;E7ES20	AGRL3_HUMAN	Adhesion G protein-coupled receptor L3
ADH5	0.426904932275598	1.32630409653434	0.876604514404967	0.0281210638902385	0.0002888842828828	P11766	P11766;H0YAG8	ADHX_HUMAN	Alcohol dehydrogenase class-3
ADI1	-1.53498494856671	-0.545656022642465	-1.04032048560459	0.0145386151202611	0.0001088715499652	Q9BV57	Q9BV57;A0A0G2JQN5	MTND_HUMAN	"""1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"""
ADK	-0.67659587635521	0.378054905618031	-0.149270485368589	0.814443601000714	0.571596764794244	P55263	P55263;A0A5F9ZHJ1	ADK_HUMAN	Adenosine kinase
ADNP	-0.323700316678007	0.332459345407066	0.0043795143645297	0.865346020119745	0.978680001916822	Q9H2P0	Q9H2P0;A0A2R8Y6X0;A0A669KBJ7	ADNP_HUMAN	Activity-dependent neuroprotector homeobox protein
ADNP2	-0.798818096691082	0.0685771253743997	-0.365120485658341	0.576100976229494	0.0969112292093564	Q6IQ32	Q6IQ32	ADNP2_HUMAN	Activity-dependent neuroprotector homeobox protein 2
ADO	-0.665096135852566	0.234105164997112	-0.215495485427727	0.755663820470331	0.339701205275862	Q96SZ5	Q96SZ5	AEDO_HUMAN	2-aminoethanethiol dioxygenase
ADPGK	-0.828512518201236	0.241871547537897	-0.29332048533167	0.729285338354654	0.275684040582715	Q9BRR6	Q9BRR6;H3BRS6;H3BU35	ADPGK_HUMAN	ADP-dependent glucokinase
ADPRH	-4.31400199619883	4.31400199619883	0.0	0.867205531394704	1.0	P54922	P54922	ADPRH_HUMAN	[Protein ADP-ribosylarginine] hydrolase
ADPRHL1	-3.99312330850364	3.99312330850364	-4.44089209850063e-16	0.867205531394704	1.0	Q8NDY3	Q8NDY3;X6RL45;A0A0U1RQK4	ARHL1_HUMAN	[Protein ADP-ribosylarginine] hydrolase-like protein 1
ADPRS	-0.170730400360732	0.703489429264067	0.266379514451668	0.702848262599711	0.226189262670918	Q9NX46	Q9NX46	ADPRS_HUMAN	ADP-ribose glycohydrolase ARH3
ADRM1	-2.25066663597154	2.25066663597154	-2.2204460492503099e-16	0.867205531394704	1.0	A0A087WUX6;A0A087WX59	A0A087WUX6;A0A087WX59	A0A087WUX6_HUMAN;A0A087WX59_HUMAN	Proteasomal ubiquitin receptor ADRM1 (Fragment)
ADRM1	0.529603479243451	1.67910554959675	1.1043545144201	0.031332942615424	0.0003436896580654	Q16186	Q16186	ADRM1_HUMAN	Proteasomal ubiquitin receptor ADRM1
ADSL	-0.314578845068841	0.490937874350987	0.0881795146410731	0.829197217646754	0.661498350524635	P30566	P30566;A0A1B0GTJ7;A0A1B0GWJ0;A0A096LNY6;A0A0A6YY92	PUR8_HUMAN	Adenylosuccinate lyase
ADSS2	-0.307115379847182	0.367924408834611	0.0304045144937142	0.853602944058909	0.856910648416281	P30520	P30520	PURA2_HUMAN	Adenylosuccinate synthetase isozyme 2
AEBP1	-0.635408115433984	0.584467144603133	-0.0254704854154255	0.861213429948431	0.933377076173979	Q8IUX7	Q8IUX7	AEBP1_HUMAN	Adipocyte enhancer-binding protein 1
AEBP2	11.934477105379	20.7436265477798	16.3390518265794	6.18050414934693e-07	1.8177268444013e-09	Q6ZN18	Q6ZN18;A0A669KBC9;A0A669KBL4;G5EA50	AEBP2_HUMAN	Zinc finger protein AEBP2
AEN	-0.407453213669578	0.407453213669578	0.0	0.867205531394704	1.0	Q8WTP8	Q8WTP8	AEN_HUMAN	Apoptosis-enhancing nuclease
AFAP1	-0.231415904038412	0.526374932968165	0.147479514464877	0.78544487655407	0.437361128646084	Q8N556	Q8N556	AFAP1_HUMAN	Actin filament-associated protein 1
AFAP1L2	-23.5785884819254	-10.8286837784621	-17.2036361301937	0.0006675513599061	2.03273420177859e-06	Q8N4X5	Q8N4X5	AF1L2_HUMAN	Actin filament-associated protein 1-like 2
AFDN	7.43703654463225	21.6580164780823	14.5475265113573	0.0188003566970415	0.0001569838301811	E9PFY5	F8W9I4;A8MQ02;E9PFY5	E9PFY5_HUMAN	Afadin (Fragment)
AFDN	0.0985315344747816	0.470977494856966	0.284754514665874	0.126907099552725	0.0035070012194296	P55196	P55196;A8MQ02;H0Y7R8;Q5TIG5;J3KN01	AFAD_HUMAN	Afadin
AFF1	-3.80008178221207	1.97619081123137	-0.911945485490349	0.806158557886982	0.528203543195674	P51825	P51825;F5GXF9;A0A669KBI3	AFF1_HUMAN	AF4/FMR2 family member 1
AFF3	-4.14264595573494	4.14264595573494	0.0	0.867205531394704	1.0	P51826	P51826;H7C4C2	AFF3_HUMAN	AF4/FMR2 family member 3
AFF4	-3.20457830957881	3.13044539951105	-0.0370664550338766	0.865578213720568	0.981309715890262	Q9UHB7	Q9UHB7	AFF4_HUMAN	AF4/FMR2 family member 4
AFG1L	-1.02401542009028	0.0185244491725226	-0.502745485458881	0.493641634863459	0.0583549242724373	Q8WV93	Q8WV93;H0Y5F4	AFG1L_HUMAN	AFG1-like ATPase
AFG3L2	0.0425297278680717	0.722229301084432	0.382379514476252	0.376603216286715	0.028280554728724	Q9Y4W6	Q9Y4W6	AFG32_HUMAN	AFG3-like protein 2
AFTPH	9.62262795471431	21.5239830940009	15.5733055243576	0.001068672150541	3.55410818670005e-06	Q6ULP2	Q6ULP2	AFTIN_HUMAN	Aftiphilin
AGA	-1.15318254846866	0.330041577191258	-0.411570485638702	0.726451286395628	0.269761415363595	P20933	P20933;H0Y9C7	ASPG_HUMAN	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase
AGAP1	-1.13247689073837	0.51874573482842	-0.306865577954973	0.790669032157595	0.458178799704307	E7EUN2	E7EUN2	E7EUN2_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1"""
AGAP1	-0.866941635813081	0.0359506653389908	-0.415495485237045	0.524310234471804	0.0703627035523064	Q9UPQ3	Q9UPQ3;A0A087X044;C9J8Z2;E7EUN2;A0A0U1RRF1;F5GXM9;A0A087X1U1	AGAP1_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1"""
AGAP11;AGAP4;AGAP5;AGAP6;AGAP7P;AGAP9	-6.39738579220259	4.22404482183465	-1.08667048518397	0.832237750714749	0.68234826070247	A6NIR3;Q5VTM2;Q5VUJ5;Q5VW22;Q8TF27;Q96P64	Q5VTM2;A6NIR3;Q5VUJ5;Q8TF27;Q5VW22;Q96P64;J3KQL4;A0A0D9SFU9;A0A087X0Z1;A0A087WSV4;A0A087WTP8	AGA11_HUMAN;AGAP4_HUMAN;AGAP5_HUMAN;AGAP6_HUMAN;AGAP7_HUMAN;AGAP9_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 5"""
AGAP3	-0.611455835845492	0.128364864508898	-0.241545485668297	0.682320260674105	0.195235958153163	Q96P47	Q96P47;H7C4F1;E7ESL9;C9J975	AGAP3_HUMAN	"""Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3"""
AGBL2	-1.45096835107398	0.278127380411016	-0.58642048533148	0.669710081168599	0.178789558184331	E9PS54	E9PS54	E9PS54_HUMAN	Cytosolic carboxypeptidase 2
AGFG1	0.836611334070026	2.22684769440977	1.5317295142399	0.0091364621046998	5.67399106116481e-05	P52594	P52594;C9J2I0;B8ZZY2	AGFG1_HUMAN	Arf-GAP domain and FG repeat-containing protein 1
AGFG2	-0.892618184757007	0.892618184757007	0.0	0.867205531394704	1.0	O95081	O95081;A0A0C4DG34	AGFG2_HUMAN	Arf-GAP domain and FG repeat-containing protein 2
AGGF1	-6.08546476801024	4.8075299460911	-0.63896741095957	0.848967820980477	0.814369769361021	Q8N302	Q8N302;A0A2R8YFF1	AGGF1_HUMAN	Angiogenic factor with G patch and FHA domains 1
AGK	-0.554050240705412	0.478309269946554	-0.0378704853794289	0.856321673353368	0.883242760775596	Q53H12	Q53H12;A0A3B3ITD0;A0A3B3ISY9;A0A3B3ISZ0;E9PG39;A0A0G2JLG5;E9PC15;A0A0G2JLD0	AGK_HUMAN	"""Acylglycerol kinase, mitochondrial"""
AGL	-0.413499862410521	0.37185889151954	-0.0208204854454905	0.859506871344521	0.915471094624213	P35573	P35573	GDE_HUMAN	Glycogen debranching enzyme
AGMAT	-3.60447561350176	2.83578464220281	-0.384345485649476	0.848610069810032	0.811204252745194	Q9BSE5	Q9BSE5	SPEB_HUMAN	"""Agmatinase, mitochondrial"""
AGO1	-0.203712871494193	0.58047190037924	0.188379514442524	0.755252321473914	0.338562695077198	Q9UL18	Q9UL18;Q5TA58;A0A6I8PTZ8	AGO1_HUMAN	Protein argonaute-1
AGO2	-0.291073752504873	0.530882782162927	0.119904514829027	0.812295287367322	0.559899791592218	Q9UKV8	Q9H9G7;Q9UKV8;Q9UL18;Q5TA58;A0A6I8PTZ8	AGO2_HUMAN	Protein argonaute-2
AGO3	-2.16429903598848	-0.335186334421481	-1.24974268520498	0.211333733361594	0.0084764940089492	Q9H9G7	Q9H9G7;Q9HCK5	AGO3_HUMAN	Protein argonaute-3
AGPAT1	-0.758478392645035	0.489337421684287	-0.134570485480374	0.82989490910044	0.666206237280699	Q99943	Q99943	PLCA_HUMAN	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha
AGPAT2	-1.01480431727684	0.345613346394831	-0.334595485441003	0.751077995088628	0.327288749442958	O15120	O15120	PLCB_HUMAN	1-acyl-sn-glycerol-3-phosphate acyltransferase beta
AGPAT4	-0.847120681830254	1.2326297105643	0.192754514367024	0.836188687461996	0.710779909918193	Q9NRZ5	Q9NRZ5	PLCD_HUMAN	1-acyl-sn-glycerol-3-phosphate acyltransferase delta
AGPAT5	-0.188570548282953	1.15287957714955	0.482154514433301	0.648445999757879	0.154685952540717	Q9NUQ2	Q9NUQ2	PLCE_HUMAN	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon
AGPS	-0.351845120970683	0.33540414984952	-0.0082204855605816	0.863836195666528	0.96180241941501	O00116	O00116;A0A1B0GWA2;A0A2R8YEL0	ADAS_HUMAN	"""Alkyldihydroxyacetonephosphate synthase, peroxisomal"""
AGRN	-0.536263834649162	0.181472864203115	-0.177395485223023	0.750185357007935	0.324941381635452	O00468	O00468;A0A494C0G5;A0A494C1I6;A0A087X208	AGRIN_HUMAN	Agrin
AGT	-0.506787314189832	0.506787314189832	2.2204460492503099e-16	0.867205531394704	0.999999999999999	P01019	P01019	ANGT_HUMAN	Angiotensinogen
AGTPBP1	-0.644967277705581	0.310576306735569	-0.167195485485006	0.796893095607752	0.484735021499383	Q9UPW5	Q9UPW5;J3KNS1	CBPC1_HUMAN	Cytosolic carboxypeptidase 1
AGTRAP	-4.85688566863772	2.89489469760908	-0.98099548551432	0.82157641537817	0.612865236795409	Q6RW13	Q6RW13;D6RB40;X6R9H3;D6RBK6	ATRAP_HUMAN	Type-1 angiotensin II receptor-associated protein
AHCTF1	-0.313647386866563	0.336356415971181	0.0113545145523091	0.862228069200804	0.944241483962685	Q8WYP5	Q8WYP5	ELYS_HUMAN	Protein ELYS
AHCY	0.0844113080074467	0.767697720855935	0.426054514431691	0.288970673753303	0.0156446533477058	P23526	P23526	SAHH_HUMAN	Adenosylhomocysteinase
AHCYL1	-0.193823277182293	0.354732306125388	0.0804545144715476	0.811900746401866	0.557786558930529	O43865	O43865	SAHH2_HUMAN	S-adenosylhomocysteine hydrolase-like protein 1
AHCYL2	-1.10244650833584	1.22225553744725	0.0599045145557042	0.85973404668562	0.917828510180838	Q96HN2	Q96HN2;H0Y8B3	SAHH3_HUMAN	Adenosylhomocysteinase 3
AHDC1	-0.346926120459827	0.482185149713978	0.0676295146270753	0.840560089919087	0.744119597641908	Q5TGY3	Q5TGY3	AHDC1_HUMAN	AT-hook DNA-binding motif-containing protein 1
AHNAK	-0.504226110532559	0.87213513944761	0.183954514457525	0.818249572403436	0.593136415426071	Q09666	Q09666	AHNK_HUMAN	Neuroblast differentiation-associated protein AHNAK
AHNAK2	-0.340527758915332	0.497086787974215	0.0782795145294415	0.835876872359651	0.708478900356869	Q8IVF2	Q8IVF2	AHNK2_HUMAN	Protein AHNAK2
AHSA1	-0.143413265903681	0.611472295110523	0.234029514603421	0.697977038870817	0.218323698776663	O95433	O95433;H0YJG7;G3V438;H0YJ63	AHSA1_HUMAN	Activator of 90 kDa heat shock protein ATPase homolog 1
AICDA	-4.00655889333958	2.13296677263023	-0.936796060354677	0.808901745448562	0.542067209133265	Q9GZX7	Q9GZX7;H0YGF6	AICDA_HUMAN	Single-stranded DNA cytosine deaminase
AIDA	-0.301712466221306	0.294471495320994	-0.0036204854501562	0.865515767421375	0.980601576151142	Q96BJ3	Q96BJ3	AIDA_HUMAN	"""Axin interactor, dorsalization-associated protein"""
AIF1L	-0.630518842156741	0.645927871604238	0.0077045147237484	0.865526151763321	0.980719288287144	Q9BQI0	Q9BQI0;Q5JUP3	AIF1L_HUMAN	Allograft inflammatory factor 1-like
AIFM1	0.0193162153952174	0.595142813488505	0.307229514441861	0.419362806740818	0.037018737458101	O95831	O95831;E9PMA0	AIFM1_HUMAN	"""Apoptosis-inducing factor 1, mitochondrial"""
AIFM2	-0.880338656623079	0.292247685562725	-0.294045485530177	0.747498258585847	0.318005420085587	Q9BRQ8	Q9BRQ8	FSP1_HUMAN	Ferroptosis suppressor protein 1
AIG1	-5.3281821096208	5.3281821096208	-4.44089209850063e-16	0.867205531394704	1.0	Q9NVV5	Q9NVV5;A0A2R8YCJ8;Q5THU2;Q5T2H3	AIG1_HUMAN	Androgen-induced gene 1 protein
AIMP1	-0.748256410652098	-0.135934560695552	-0.442095485673825	0.167659030108327	0.0056030121884461	Q12904	Q12904;A0A5F9ZHC5	AIMP1_HUMAN	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1
AIMP2	0.0305848747142787	0.884174154427413	0.457379514570846	0.415999269163143	0.0362531428614099	Q13155	Q13155;A8MU58	AIMP2_HUMAN	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2
AIP	0.254548334198267	1.03381069467822	0.644179514438246	0.0852201735296776	0.0017275798682179	O00170	O00170;E9PMH2;V9GYQ3	AIP_HUMAN	AH receptor-interacting protein
AJUBA	-0.421794448958444	0.352753478293345	-0.0345204853325498	0.853759160418253	0.858395285197576	Q96IF1	Q96IF1;H0YJL9	AJUBA_HUMAN	LIM domain-containing protein ajuba
AK1	-0.73613210335429	0.302491132826983	-0.216820485263653	0.7766427803618	0.405029508486344	P00568	P00568;Q5T9B7	KAD1_HUMAN	Adenylate kinase isoenzyme 1
AK2	-0.0714562182729273	0.786765247329035	0.357654514528054	0.581400727489305	0.100189250253991	P54819	P54819;F8W1A4;A0A5K1VW67;F8VY04	KAD2_HUMAN	"""Adenylate kinase 2, mitochondrial"""
AK3	-0.726927359662882	0.179636388647738	-0.273645485507572	0.705430362694198	0.230502004788323	Q9UIJ7	Q9UIJ7	KAD3_HUMAN	"""GTP:AMP phosphotransferase AK3, mitochondrial"""
AK4	-0.569885817055688	0.729094846561015	0.0796045147526634	0.848044543209286	0.80623363116919	P27144	P27144;F8VS11	KAD4_HUMAN	"""Adenylate kinase 4, mitochondrial"""
AK6	-0.51973096336322	0.182339992404747	-0.168695485479237	0.755209559592989	0.338444668802007	Q9Y3D8	Q9Y3D8;A0A087WY94;A0A087WVD7	KAD6_HUMAN	Adenylate kinase isoenzyme 6
AKAP1	-0.198020848663973	0.628079877613317	0.215029514474672	0.74022596811853	0.300169074309799	Q92667	Q92667;I3L0W0	AKAP1_HUMAN	"""A-kinase anchor protein 1, mitochondrial"""
AKAP10	-1.87976321280113	0.439972242066839	-0.719895485367147	0.697685282859664	0.217863491591176	O43572	O43572;J3QL61;E7EMD6	AKA10_HUMAN	"""A-kinase anchor protein 10, mitochondrial"""
AKAP11	-14.9831799123184	-8.78104197362198	-11.8821109429702	2.32958376880794e-07	7.834881120777701e-10	Q9UKA4	Q9UKA4	AKA11_HUMAN	A-kinase anchor protein 11
AKAP12	0.0830397375656629	0.948119291451903	0.515579514508783	0.327900429313547	0.0205320396471355	Q02952	Q02952	AKA12_HUMAN	A-kinase anchor protein 12
AKAP13	-0.220294796386134	0.153003825722428	-0.0336454853318529	0.837209928049812	0.718386578509862	Q12802	Q12802;A0A087WTD7;A8MYJ1;A0A087WY36	AKP13_HUMAN	A-kinase anchor protein 13
AKAP17A	-0.305256711802055	0.380715740156151	0.0377295141770482	0.850238223226173	0.825744646101578	Q02040	Q02040	AK17A_HUMAN	A-kinase anchor protein 17A
AKAP2	-0.355545392220918	0.672954421252719	0.1587045145159	0.80801553362658	0.537535762811687	Q9Y2D5	Q9Y2D5;C9JVY5	AKAP2_HUMAN	A-kinase anchor protein 2
AKAP6	-21.6564717354859	-11.4460897025211	-16.5512807190035	2.18238135393379e-05	4.68406888491324e-08	Q13023	Q13023	AKAP6_HUMAN	A-kinase anchor protein 6
AKAP7	-4.40874257508093	4.40874257508094	3.5527136788005e-15	0.867205531394704	0.999999999999999	Q9P0M2	Q9P0M2;O43687;J3KN37	AKA7G_HUMAN	A-kinase anchor protein 7 isoform gamma
AKAP8	0.0484887119126496	0.992870317533399	0.520679514723025	0.393138089576991	0.0314156727710109	O43823	O43823	AKAP8_HUMAN	A-kinase anchor protein 8
